LATITUDE, LONGITUDE,F00,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18
39.47442,-122.26635,9.28194,12.25016,11.79967,9.72058,8.86800,8.97902,8.44902,8.03900,7.61350,7.27331,11.77983,14.47647,13.65845,12.69290,12.06353,10.93257,10.77345,10.77194,11.30546
39.46725,-122.30004,9.09444,12.68766,11.92467,9.97058,8.93050,9.54152,8.76152,8.28900,8.05100,7.58581,12.40483,14.60147,13.34595,12.56790,12.06353,10.99507,10.71095,10.95944,11.43046
39.60382,-121.51455,3.65694,4.93766,7.54967,9.84558,10.43050,9.35402,6.26152,4.22650,5.05100,5.64831,7.15483,12.28897,9.78345,10.06790,10.43853,10.87007,10.77345,11.45944,13.49296
39.58988,-121.58218,2.96944,2.56266,3.79967,5.03308,5.24300,5.79152,2.51152,2.60150,2.73850,3.39831,5.34233,8.22647,9.72095,9.75540,8.93853,8.93257,9.58595,9.02194,11.36796
39.58290,-121.61599,3.34444,4.25016,5.42467,5.28308,4.61800,3.91652,3.88652,3.16400,2.98850,2.77331,5.84233,7.53897,10.40845,10.50540,9.50103,9.30757,9.02345,8.02194,9.61796
39.57591,-121.64979,5.34444,7.12516,8.67467,8.84558,8.11800,7.54152,7.01152,6.66400,5.86350,4.96081,7.52983,9.28897,10.59595,10.81790,10.18853,9.99507,9.52345,8.45944,8.99296
39.56891,-121.68359,6.40694,8.81266,9.54967,9.53308,8.99300,8.85402,8.57402,8.60150,8.36350,7.96081,7.52983,10.53897,11.40845,11.31790,10.62603,10.30757,9.96095,8.70944,8.80546
39.56190,-121.71737,7.40694,9.56266,9.92467,9.97058,9.43050,9.60402,9.38652,9.16400,9.86350,9.83581,8.90483,10.41397,11.28345,11.56790,10.87603,10.37007,10.27345,8.95944,8.55546
39.44842,-122.25706,9.46944,11.50016,11.73717,9.72058,9.05550,9.10402,8.76152,7.85150,7.61350,7.21081,11.40483,14.41397,13.78345,13.00540,12.18853,11.12007,10.77345,10.77194,11.36796
39.44125,-122.29074,9.03194,11.81266,11.67467,9.65808,8.99300,9.66652,9.01152,8.03900,7.92600,7.52331,12.02983,14.53897,13.47095,12.81790,12.18853,11.18257,10.77345,10.95944,11.49296
39.57776,-121.50552,3.71944,4.37516,5.79967,5.65808,7.11800,5.97902,4.44902,4.47650,5.42600,6.52331,7.02983,10.66397,9.22095,7.38040,8.06353,8.05757,8.02345,9.33444,10.49296
39.57080,-121.53933,4.40694,4.43766,6.54967,7.78308,9.74300,9.35402,6.44902,5.10150,5.42600,6.96081,9.02983,9.97647,8.59595,7.25540,7.50103,7.74507,8.08595,8.83444,10.49296
39.56383,-121.57313,3.09444,4.68766,5.42467,5.03308,5.24300,6.04152,4.38652,4.22650,5.17600,5.64831,6.84233,8.66397,8.03345,7.56790,7.43853,7.68257,8.39845,8.27194,9.80546
39.55685,-121.60693,3.78194,4.93766,5.92467,5.15808,4.68050,4.04152,4.19902,4.22650,4.67600,4.64831,6.59233,7.22647,8.59595,8.63040,8.37603,8.49507,8.58595,7.95944,8.80546
39.54986,-121.64072,5.40694,6.81266,8.36217,8.34558,7.68050,7.04152,6.44902,6.10150,5.67600,5.14831,7.77983,8.47647,10.22095,9.88040,9.43853,9.49507,9.08595,8.20944,8.36796
39.54286,-121.67450,6.21944,9.00016,10.04967,9.84558,9.30550,8.85402,8.51152,8.41400,7.80100,7.33581,7.02983,10.03897,11.03345,10.75540,10.31353,9.93257,9.77345,8.58444,8.61796
39.42241,-122.24778,9.59444,10.81266,11.54967,9.84558,9.30550,9.29152,9.07402,7.97650,7.80100,7.21081,11.21733,14.35147,13.84595,13.31790,12.25103,11.30757,10.83595,10.83444,11.49296
39.41524,-122.28145,8.84444,10.93766,11.54967,9.53308,9.11800,9.54152,9.13652,7.85150,7.80100,7.21081,11.34233,14.47647,13.65845,13.06790,12.25103,11.43257,10.83595,11.02194,11.55546
39.55170,-121.49650,4.15694,3.93766,4.23717,4.15808,5.18050,5.41652,5.38652,5.60150,6.98850,7.39831,7.21733,11.60147,12.03345,9.06790,8.25103,7.43257,7.08595,8.95944,10.18046
39.54474,-121.53030,3.21944,4.06266,4.61217,4.15808,6.24300,7.35402,6.26152,5.66400,6.36350,7.52331,8.65483,8.91397,10.15845,7.44290,7.62603,7.49507,7.27345,8.27194,9.43046
39.53777,-121.56409,2.71944,5.81266,5.54967,4.47058,4.24300,4.91652,4.94902,5.16400,6.48850,6.71081,7.71733,8.60147,8.09595,6.81790,7.06353,7.37007,7.46095,8.08444,8.36796
39.53079,-121.59787,4.46944,6.37516,7.11217,6.22058,5.93050,5.35402,5.82402,6.16400,6.86350,6.96081,7.65483,7.85147,8.22095,7.81790,7.75103,7.99507,7.83595,8.14694,7.74296
39.52381,-121.63165,5.96944,7.12516,8.29967,8.22058,7.68050,7.35402,6.94902,6.72650,6.61350,6.64831,8.21733,8.28897,10.34595,9.69290,9.25103,8.99507,8.58595,8.20944,7.68046
39.51681,-121.66542,6.65694,8.68766,9.79967,9.78308,9.11800,8.66652,8.19902,7.91400,7.55100,7.33581,7.34233,9.35147,10.97095,10.25540,10.18853,9.55757,9.33595,8.45944,7.99296
39.50980,-121.69919,6.96944,9.75016,10.73717,10.65808,10.24300,9.85402,9.63652,9.53900,9.67600,9.58581,8.52983,9.35147,11.34595,10.88040,10.62603,9.93257,9.71095,9.02194,8.36796
39.38924,-122.27216,8.90694,10.56266,11.61217,9.59558,9.24300,9.41652,9.13652,8.16400,7.98850,7.33581,10.96733,14.47647,13.84595,13.38040,12.31353,11.74507,10.96095,11.14694,11.68046
39.56027,-121.31845,4.71944,4.43766,5.67467,9.72058,9.99300,10.79152,11.13652,8.41400,4.48850,4.46081,7.52983,19.53897,17.78345,16.00540,13.62603,12.80757,13.39845,13.64694,15.74296
39.52563,-121.48748,2.59444,1.50016,1.86217,4.53308,3.99300,4.16652,4.63652,5.16400,6.67600,6.89831,6.90483,6.72647,13.09595,10.31790,9.43853,8.55757,8.02345,9.58444,11.30546
39.51868,-121.52127,1.34444,3.06266,2.04967,2.84558,4.11800,5.04152,5.57402,5.60150,5.92600,6.46081,7.71733,6.35147,10.40845,8.44290,8.00103,7.99507,7.27345,8.20944,9.43046
39.51171,-121.55505,2.65694,5.93766,5.42467,5.22058,5.05550,4.72902,5.63652,6.10150,7.17600,7.33581,8.27983,8.03897,8.34595,7.31790,7.06353,7.49507,6.83595,7.95944,8.11796
39.50474,-121.58882,5.09444,7.50016,8.23717,7.65808,7.43050,7.10402,7.38652,7.78900,8.55100,8.71081,9.02983,8.72647,8.28345,7.69290,7.31353,7.62007,7.08595,7.89694,7.30546
39.48376,-121.69010,7.40694,9.43766,10.48717,10.53308,10.05550,9.72902,9.32402,9.10150,9.36350,9.27331,8.46733,8.97647,11.09595,10.31790,10.31353,9.99507,9.58595,8.77194,7.86796
39.47674,-121.72385,7.71944,10.06266,11.17467,11.22058,10.93050,10.60402,10.51152,10.47650,10.98850,11.14831,10.02983,9.91397,11.59595,10.94290,10.81353,10.24507,9.89845,9.52194,8.61796
39.41320,-122.02727,14.03194,12.12516,12.73717,13.09558,11.43050,11.85402,11.82402,11.91400,11.48850,11.83581,12.90483,12.91397,12.53345,12.19290,11.62603,11.12007,11.08595,10.77194,11.49296
39.36324,-122.26288,9.21944,10.81266,11.86217,9.84558,9.36800,9.41652,9.32402,8.85150,8.61350,7.96081,11.21733,14.66397,13.97095,13.69290,12.56353,11.93257,11.14845,11.45944,11.86796
39.35606,-122.29652,9.71944,11.43766,12.92467,10.47058,9.86800,10.10402,9.88652,9.41400,9.48850,8.77331,11.71733,15.03897,14.09595,13.75540,12.62603,12.24507,11.33595,11.70944,12.05546
39.53419,-121.30950,2.65694,2.31266,3.98717,8.09558,8.18050,9.79152,11.01152,11.03900,6.23850,2.14831,11.52983,18.03897,16.65845,14.56790,13.31353,13.12007,13.46095,13.58444,15.43046
39.52729,-121.34331,1.46944,1.25016,1.54967,3.09558,5.18050,7.66652,9.44902,10.03900,3.42600,1.96081,8.77983,14.91397,15.65845,13.56790,12.50103,12.12007,12.02345,12.45944,13.68046
39.52037,-121.37711,2.34444,2.18766,2.11217,2.09558,1.93050,6.10402,8.44902,9.35150,3.73850,3.58581,9.34233,15.03897,15.65845,13.63040,12.43853,11.74507,11.33595,12.02194,12.93046
39.51345,-121.41091,3.53194,4.37516,5.42467,6.53308,5.99300,6.66652,11.01152,9.97650,5.67600,4.89831,12.65483,17.72647,16.90845,14.69290,13.12603,12.12007,11.64845,12.58444,13.80546
39.50651,-121.44469,5.34444,3.87516,6.42467,10.72058,10.11800,9.41652,10.69902,10.47650,6.17600,6.08581,11.96733,17.78897,16.84595,14.06790,12.43853,11.55757,11.27345,12.52194,14.55546
39.49262,-121.51225,1.78194,2.37516,1.29967,3.78308,4.68050,4.91652,5.51152,5.78900,5.30100,5.52331,7.52983,5.72647,10.28345,8.94290,8.31353,8.68257,8.21095,8.77194,10.49296
39.48565,-121.54602,2.40694,5.37516,5.11217,5.72058,5.99300,5.72902,6.26152,6.66400,7.30100,7.39831,8.65483,7.41397,8.22095,7.81790,7.25103,8.05757,7.27345,8.02194,8.36796
39.47868,-121.57978,4.65694,7.56266,8.23717,7.90808,7.99300,7.85402,8.01152,8.16400,8.92600,9.08581,9.46733,9.28897,8.22095,8.19290,7.43853,7.80757,6.96095,7.83444,7.43046
39.45771,-121.68103,7.59444,9.68766,10.42467,10.53308,9.99300,9.79152,9.44902,8.78900,9.42600,9.33581,8.84233,9.16397,11.09595,10.38040,10.25103,10.18257,9.71095,9.08444,7.86796
39.45070,-121.71476,7.59444,10.06266,11.04967,11.28308,10.93050,10.72902,10.44902,10.22650,10.73850,10.77331,9.96733,9.85147,11.28345,10.69290,10.68853,10.49507,10.02345,9.77194,8.68046
39.44368,-121.74849,9.09444,10.50016,11.86217,11.84558,11.61800,11.41652,11.38652,11.16400,11.55100,11.89831,11.27983,10.66397,11.84595,11.19290,11.00103,10.68257,10.27345,10.02194,9.36796
39.38717,-122.01808,14.09444,12.37516,12.61217,13.22058,11.86800,12.22902,12.19902,12.10150,11.92600,12.46081,13.52983,13.22647,12.59595,12.38040,11.56353,11.37007,11.27345,11.02194,11.61796
39.33723,-122.25361,9.40694,11.12516,12.11217,10.15808,9.43050,9.35402,9.51152,9.47650,9.23850,8.77331,11.77983,14.85147,13.97095,13.94290,12.81353,12.12007,11.39845,11.70944,12.05546
39.33006,-122.28723,9.71944,11.62516,12.92467,10.40808,9.68050,10.04152,9.94902,9.85150,9.86350,9.33581,12.09233,15.28897,14.22095,14.00540,12.87603,12.30757,11.52345,11.89694,12.24296
39.47350,-121.46947,3.78194,1.75016,3.54967,8.59558,9.68050,9.22902,10.07402,8.97650,5.11350,4.02331,7.77983,11.28897,13.72095,10.94290,9.93853,10.12007,10.58595,11.52194,13.86796
39.46655,-121.50324,1.84444,3.06266,2.42467,3.90808,5.05550,4.91652,5.26152,5.41400,5.17600,5.27331,7.09233,5.85147,10.03345,8.88040,8.56353,9.12007,8.89845,9.52194,10.93046
39.45959,-121.53699,2.34444,5.62516,5.54967,6.59558,6.93050,6.72902,6.88652,7.22650,7.36350,7.52331,8.71733,7.10147,6.09595,8.44290,8.00103,8.87007,8.33595,8.58444,8.93046
39.45262,-121.57074,4.03194,7.75016,8.36217,8.15808,8.55550,8.54152,8.44902,8.47650,8.98850,9.14831,9.65483,9.28897,8.34595,9.38040,8.50103,8.74507,7.89845,8.39694,7.99296
39.43166,-121.67196,6.65694,10.06266,10.23717,10.59558,10.05550,9.91652,9.63652,8.66400,9.48850,9.52331,9.27983,9.72647,11.09595,10.69290,10.43853,10.30757,9.89845,9.08444,7.93046
39.41763,-121.73940,8.21944,10.62516,11.36217,11.78308,11.36800,11.35402,11.26152,10.91400,11.17600,11.52331,11.21733,10.97647,11.84595,11.19290,11.12603,10.99507,10.71095,10.52194,9.61796
39.36115,-122.00889,14.15694,12.56266,12.67467,13.28308,12.30550,12.60402,12.44902,11.97650,12.11350,12.96081,14.09233,13.72647,12.72095,12.75540,11.93853,11.62007,11.52345,11.33444,11.80546
39.35404,-122.04255,13.34444,12.00016,12.29967,13.15808,12.05550,12.54152,12.63652,12.41400,11.98850,12.27331,13.90483,13.91397,13.22095,12.94290,12.00103,11.74507,11.64845,11.45944,11.86796
39.30405,-122.27796,9.09444,11.31266,12.42467,10.34558,9.55550,9.97902,10.07402,10.22650,10.11350,9.77331,12.40483,15.41397,14.22095,14.19290,13.18853,12.43257,11.71095,12.08444,12.43046
39.45438,-121.42672,2.53194,2.93766,5.04967,9.28308,11.80550,11.54152,12.76152,12.41400,7.98850,5.58581,12.34233,18.22647,16.28345,12.94290,10.50103,10.62007,11.33595,12.70944,15.55546
39.44744,-121.46048,1.71944,2.50016,3.04967,4.65808,8.36800,7.91652,8.13652,6.47650,5.30100,5.02331,6.21733,10.78897,12.59595,10.31790,9.43853,9.93257,10.21095,11.20944,13.36796
39.44049,-121.49423,1.96944,4.37516,3.98717,4.78308,4.86800,5.10402,5.32402,5.97650,6.23850,6.02331,7.65483,6.85147,10.53345,9.31790,9.18853,9.87007,9.64845,10.02194,11.11796
39.43353,-121.52798,2.65694,6.31266,6.36217,7.40808,7.49300,7.35402,7.44902,7.60150,7.36350,7.64831,9.02983,7.41397,8.15845,9.63040,9.18853,9.87007,9.52345,9.45944,9.80546
39.42657,-121.56172,3.59444,8.00016,8.36217,8.40808,8.86800,8.79152,8.57402,8.53900,8.73850,9.02331,9.90483,9.35147,8.97095,10.81790,9.81353,9.80757,9.27345,9.39694,8.99296
39.39860,-121.69660,5.40694,10.50016,9.86217,11.09558,10.49300,10.41652,10.19902,9.22650,10.23850,10.33581,10.34233,10.66397,11.90845,11.31790,11.00103,11.30757,10.71095,10.27194,8.86796
39.39159,-121.73031,6.84444,10.62516,10.29967,11.47058,10.93050,10.97902,10.82402,10.35150,10.86350,11.14831,11.21733,11.35147,12.28345,11.63040,11.25103,11.30757,11.08595,10.89694,9.86796
39.38456,-121.76401,9.71944,10.81266,11.36217,12.22058,11.55550,11.60402,11.51152,11.22650,11.17600,11.83581,11.96733,11.91397,12.34595,11.81790,11.50103,11.49507,11.33595,11.02194,10.61796
39.32802,-122.03336,13.53194,12.18766,12.54967,13.15808,12.43050,12.85402,13.07402,12.47650,12.36350,13.02331,14.52983,14.41397,13.40845,13.31790,12.31353,11.93257,11.83595,11.77194,12.11796
39.27805,-122.26869,8.46944,10.50016,11.42467,10.22058,9.55550,9.91652,10.13652,10.35150,10.23850,10.08581,16.21733,15.53897,14.22095,14.38040,13.56353,12.68257,12.02345,12.27194,12.61796
39.42831,-121.41774,1.34444,1.56266,2.86217,5.65808,9.99300,10.41652,10.76152,8.53900,3.98850,4.14831,4.59233,12.91397,12.90845,10.06790,9.00103,9.55757,10.21095,11.58444,14.30546
39.41443,-121.48523,2.71944,5.31266,5.42467,6.53308,5.43050,5.91652,6.69902,8.10150,7.98850,7.64831,8.84233,8.28897,8.97095,9.81790,9.68853,10.12007,9.96095,10.08444,10.86796
39.40747,-121.51897,2.84444,6.62516,6.86217,8.28308,8.05550,7.97902,8.26152,8.41400,7.98850,8.27331,9.65483,8.72647,10.22095,10.63040,9.93853,10.24507,10.08595,10.02194,10.24296
39.40051,-121.55269,3.21944,7.81266,7.92467,8.78308,8.86800,8.72902,8.69902,8.66400,8.61350,9.02331,10.34233,9.91397,10.59595,11.63040,10.43853,10.24507,10.02345,10.02194,10.05546
39.37955,-121.65383,4.53194,9.25016,9.23717,10.28308,9.80550,9.47902,9.44902,8.72650,9.23850,9.96081,10.15483,10.78897,11.53345,11.19290,11.31353,10.93257,10.33595,9.64694,9.05546
39.37255,-121.68754,4.59444,10.00016,9.11217,10.78308,10.30550,10.04152,9.94902,9.03900,9.98850,10.46081,10.59233,11.10147,12.22095,11.50540,11.12603,11.49507,10.83595,10.27194,8.99296
39.35852,-121.75492,8.21944,10.68766,10.23717,11.97058,11.18050,11.29152,11.19902,10.97650,11.05100,11.58581,12.02983,12.28897,12.97095,12.19290,11.68853,11.74507,11.64845,11.39694,10.93046
39.30200,-122.02418,13.65694,12.18766,12.79967,13.22058,12.74300,12.91652,13.13652,12.47650,12.36350,13.39831,14.84233,14.85147,13.65845,13.63040,12.56353,12.18257,12.02345,12.08444,12.43046
39.28777,-122.09142,11.46944,10.37516,11.67467,12.09558,11.11800,11.22902,11.94902,11.97650,10.98850,10.64831,13.59233,14.91397,14.40845,13.69290,12.68853,12.12007,12.21095,12.20944,12.36796
39.28065,-122.12504,10.84444,10.25016,11.42467,11.72058,10.93050,10.79152,11.07402,11.35150,10.05100,9.46081,12.84233,15.28897,14.59595,13.88040,12.81353,12.37007,12.39845,12.33444,12.55546
39.27351,-122.15865,10.46944,10.62516,11.17467,11.47058,10.93050,10.54152,10.38652,10.47650,9.61350,9.14831,12.52983,15.72647,14.53345,14.06790,13.06353,12.68257,12.58595,12.45944,12.74296
39.25204,-122.25943,8.28194,9.68766,10.36217,10.28308,9.74300,9.79152,10.13652,10.16400,10.11350,10.14831,16.52983,15.85147,14.34595,14.63040,13.87603,13.18257,12.46095,12.45944,12.86796
39.24487,-122.29301,8.71944,10.62516,12.23717,11.15808,10.61800,10.72902,11.13652,11.28900,11.05100,10.83581,16.77983,16.28897,14.72095,14.75540,13.93853,13.12007,12.39845,12.45944,12.93046
39.40224,-121.40877,1.71944,2.75016,1.86217,2.72058,6.43050,8.29152,7.88652,4.47650,5.11350,6.58581,6.09233,7.35147,10.78345,8.75540,8.06353,8.87007,9.71095,10.64694,13.24296
39.38141,-121.50996,2.96944,6.25016,6.92467,9.09558,8.86800,8.72902,9.26152,9.28900,9.17600,9.21081,10.40483,10.47647,10.59595,10.75540,9.56353,9.43257,9.64845,9.95944,10.36796
39.37445,-121.54368,3.21944,7.25016,7.48717,9.40808,9.18050,8.97902,9.19902,9.28900,9.30100,9.58581,10.84233,10.85147,11.47095,11.38040,10.06353,9.62007,9.89845,10.14694,10.43046
39.36747,-121.57739,3.78194,7.93766,8.11217,9.72058,9.43050,9.16652,9.13652,9.35150,9.55100,9.89831,11.02983,11.03897,11.47095,11.63040,10.62603,9.68257,9.83595,10.20944,10.49296
39.35350,-121.64478,4.53194,8.06266,8.98717,10.28308,9.86800,9.47902,9.57402,9.28900,9.42600,10.21081,10.71733,11.35147,11.97095,11.44290,10.93853,10.43257,10.14845,9.58444,10.05546
39.33247,-121.74583,6.78194,10.06266,9.42467,11.47058,11.05550,11.04152,11.01152,10.78900,11.05100,11.39831,12.15483,12.41397,13.34595,12.44290,11.93853,11.93257,11.89845,11.64694,11.11796
39.27597,-122.01500,13.71944,12.06266,13.04967,13.34558,12.93050,12.85402,12.94902,12.53900,12.11350,13.27331,14.90483,15.16397,14.09595,13.88040,12.87603,12.37007,12.21095,12.27194,12.68046
39.26887,-122.04862,12.65694,11.31266,12.67467,13.15808,12.43050,12.54152,13.13652,12.53900,12.17600,13.02331,14.90483,15.41397,14.47095,14.13040,13.06353,12.37007,12.27345,12.39694,12.61796
39.26175,-122.08223,11.59444,10.43766,11.92467,12.40808,11.49300,11.60402,12.51152,12.28900,11.61350,11.46081,14.15483,15.35147,14.78345,14.19290,13.12603,12.37007,12.39845,12.52194,12.55546
39.24749,-122.14942,10.46944,10.68766,11.36217,11.65808,11.05550,10.85402,10.94902,11.28900,10.11350,9.39831,12.65483,16.03897,15.09595,14.50540,13.37603,12.87007,12.83595,12.83444,12.86796
39.23320,-122.21660,9.15694,10.18766,10.04967,10.72058,10.24300,10.16652,9.94902,9.72650,9.73850,9.77331,13.21733,16.47647,14.78345,14.88040,14.00103,13.49507,13.02345,12.89694,13.11796
39.22604,-122.25017,8.46944,9.43766,9.98717,10.53308,10.05550,9.72902,10.13652,9.85150,9.98850,10.14831,16.90483,16.35147,14.65845,14.88040,14.18853,13.62007,12.89845,12.77194,13.05546
39.21886,-122.28374,8.46944,9.68766,11.48717,11.03308,10.36800,9.97902,10.82402,10.72650,10.61350,10.58581,16.90483,16.47647,14.84595,14.88040,14.25103,13.55757,12.77345,12.64694,12.99296
39.38309,-121.36608,4.71944,3.00016,1.48717,7.97058,10.61800,12.60402,13.82402,12.66400,2.17600,4.96081,4.09233,13.35147,12.78345,9.63040,7.25103,7.87007,9.46095,10.83444,14.43046
39.37617,-121.39981,1.09444,4.00016,1.73717,2.15808,2.99300,5.22902,4.88652,2.41400,7.67600,8.46081,7.09233,4.60147,9.34595,8.00540,7.37603,7.24507,8.27345,9.39694,11.93046
39.35535,-121.50096,3.21944,5.25016,6.36217,8.72058,9.55550,9.35402,9.88652,10.03900,10.30100,10.02331,10.96733,11.47647,11.28345,10.00540,8.62603,8.18257,8.77345,9.14694,9.61796
39.34142,-121.56836,3.78194,6.81266,7.61217,9.97058,9.99300,9.72902,9.94902,10.10150,10.23850,10.27331,11.52983,11.78897,12.03345,11.50540,10.25103,9.62007,10.02345,10.39694,10.30546
39.32045,-121.66942,4.53194,7.00016,8.92467,10.65808,10.61800,10.22902,10.38652,10.10150,9.98850,10.96081,11.21733,12.10147,12.72095,12.13040,11.56353,11.43257,10.96095,10.20944,10.49296
39.30643,-121.73675,5.53194,8.62516,8.92467,10.78308,11.05550,10.91652,10.88652,10.60150,10.86350,11.21081,12.27983,12.41397,13.53345,12.63040,12.18853,12.18257,12.14845,11.83444,11.24296
39.24995,-122.00583,13.71944,12.00016,13.11217,13.53308,12.99300,12.66652,12.63652,12.60150,11.73850,12.77331,15.15483,15.47647,14.72095,14.31790,13.31353,12.62007,12.52345,12.52194,12.99296
39.24284,-122.03944,12.71944,11.37516,12.79967,13.28308,12.74300,12.54152,12.82402,12.35150,11.67600,12.89831,15.09233,15.91397,14.97095,14.63040,13.56353,12.74507,12.52345,12.58444,12.93046
39.22148,-122.14021,10.53194,10.87516,11.73717,11.84558,11.11800,10.91652,11.32402,11.85150,10.80100,9.83581,12.90483,16.35147,15.65845,14.94290,13.93853,13.12007,13.08595,13.14694,13.05546
39.21434,-122.17379,9.96944,10.93766,11.11217,11.53308,10.93050,10.66652,10.69902,11.10150,10.30100,9.58581,12.71733,16.78897,15.59595,15.13040,14.06353,13.49507,13.33595,13.27194,13.24296
39.20719,-122.20736,9.34444,10.43766,10.42467,11.09558,10.61800,10.29152,10.19902,10.10150,9.92600,9.71081,13.15483,17.03897,15.40845,15.25540,14.31353,13.80757,13.39845,13.33444,13.30546
39.20003,-122.24092,8.71944,9.62516,10.11217,10.78308,10.30550,9.60402,9.94902,9.53900,9.73850,9.96081,17.09233,17.03897,15.22095,15.25540,14.56353,14.05757,13.39845,13.14694,13.30546
39.19286,-122.27448,8.59444,9.37516,10.92467,10.90808,10.11800,9.35402,10.32402,9.91400,9.98850,10.21081,17.09233,16.97647,15.22095,15.19290,14.68853,13.99507,13.21095,12.95944,13.24296
39.36392,-121.32341,5.15694,3.56266,3.11217,10.78308,12.18050,12.54152,13.38652,14.16400,8.86350,3.64831,2.90483,18.66397,16.65845,11.75540,8.50103,7.99507,8.58595,9.83444,12.86796
39.35701,-121.35713,5.53194,1.93766,1.36217,6.97058,10.18050,11.72902,12.57402,10.72650,2.23850,5.96081,3.96733,11.16397,11.84595,8.94290,8.12603,7.30757,7.77345,8.70944,12.36796
39.32928,-121.49197,3.15694,3.93766,5.29967,6.84558,9.43050,9.35402,9.82402,9.91400,10.48850,10.08581,11.15483,11.72647,11.47095,9.88040,9.25103,8.24507,7.96095,8.20944,8.61796
39.31536,-121.55935,3.84444,5.25016,7.17467,9.53308,10.36800,10.16652,10.38652,10.41400,10.55100,10.39831,11.77983,12.35147,12.40845,11.94290,10.56353,9.62007,10.02345,10.39694,10.24296
39.30838,-121.59303,4.46944,5.06266,7.48717,9.53308,10.18050,9.97902,10.07402,10.10150,10.23850,10.02331,11.46733,12.35147,12.53345,12.25540,11.25103,10.18257,10.33595,10.89694,11.05546
39.29440,-121.66037,4.65694,5.25016,9.17467,10.78308,10.80550,10.47902,10.57402,10.41400,10.11350,10.77331,11.27983,12.53897,13.03345,12.56790,12.00103,11.87007,11.27345,10.70944,11.18046
39.27336,-121.76133,7.15694,8.68766,8.54967,9.78308,9.93050,9.35402,9.57402,9.60150,9.55100,9.21081,13.09233,11.97647,13.09595,12.50540,12.18853,12.12007,12.14845,11.89694,11.93046
39.22392,-121.99667,13.46944,11.87516,12.92467,13.40808,12.86800,12.29152,12.32402,12.66400,11.67600,12.33581,17.27983,15.97647,15.40845,14.88040,13.93853,13.05757,12.89845,12.83444,13.18046
39.21682,-122.03026,12.65694,11.50016,12.86217,13.22058,12.80550,12.35402,12.32402,12.16400,11.30100,12.46081,15.34233,16.41397,15.59595,15.13040,14.18853,13.18257,12.89845,12.83444,13.18046
39.20971,-122.06385,11.65694,10.93766,12.67467,12.72058,12.36800,12.10402,12.51152,11.85150,11.42600,12.27331,14.84233,16.66397,15.84595,15.31790,14.37603,13.30757,13.02345,13.02194,13.18046
39.20259,-122.09743,10.71944,10.62516,12.29967,11.90808,11.49300,11.29152,12.01152,11.66400,11.42600,11.21081,13.96733,16.60147,15.97095,15.31790,14.43853,13.37007,13.08595,13.20944,13.18046
39.19546,-122.13100,10.34444,10.81266,12.04967,11.90808,11.11800,10.85402,11.51152,11.97650,11.48850,10.58581,13.46733,16.78897,16.15845,15.44290,14.56353,13.49507,13.33595,13.45944,13.30546
39.18833,-122.16457,9.84444,10.87516,11.48717,11.72058,10.93050,10.47902,10.88652,11.60150,10.98850,10.14831,13.02983,17.10147,16.15845,15.50540,14.56353,13.74507,13.52345,13.58444,13.43046
39.18118,-122.19813,9.34444,10.56266,10.73717,11.34558,10.74300,10.16652,10.26152,10.60150,10.30100,9.89831,17.02983,17.47647,15.97095,15.50540,14.68853,14.05757,13.71095,13.58444,13.49296
